SampleID	k__Bacteria|Other|Other	k__Bacteria|p__Actinobacteria|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria	k__Bacteria|p__Actinobacteria|c__Coriobacteriia	k__Bacteria|p__Actinobacteria|c__Thermoleophilia	k__Bacteria|p__Bacteroidetes|Other	k__Bacteria|p__Bacteroidetes|c__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia	k__Bacteria|p__Bacteroidetes|c__Cytophagia	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	k__Bacteria|p__Cyanobacteria|c__4C0d-2	k__Bacteria|p__Cyanobacteria|c__Chloroplast	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae	k__Bacteria|p__Firmicutes|Other	k__Bacteria|p__Firmicutes|c__Bacilli	k__Bacteria|p__Firmicutes|c__Clostridia	k__Bacteria|p__Firmicutes|c__Erysipelotrichi	k__Bacteria|p__Fusobacteria|c__Fusobacteriia	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1	k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Spirochaetes|c__[Brachyspirae]	k__Bacteria|p__Synergistetes|c__Synergistia	k__Bacteria|p__TM7|c__TM7-3	k__Bacteria|p__Tenericutes|c__Mollicutes	k__Bacteria|p__Tenericutes|c__RF3	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	k__Bacteria|p__WPS-2|c__	k__Bacteria|p__[Thermi]|c__Deinococci
F160VTZK.03	6.92968677816e-05	0.0	0.0176245033724	0.00487387970064	0.0	0.0	0.0	0.071375773815	0.0	0.0	0.0	0.0	0.0	0.0	0.00362653608057	0.889448396932	0.000438880162617	0.0	0.0	0.0	0.000207890603345	0.00847731682528	0.0	0.0	0.00385752563984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160VFHM.03	1.6967845932e-05	0.0	0.122100619326	0.00410621871553	0.0	1.6967845932e-05	0.0	0.125545092051	0.0	0.0	0.0	0.0	0.0	3.39356918639e-05	0.00110290998558	0.721930940867	0.00196827012811	0.0	0.0	0.0	0.0	0.0121829133791	0.0033426656486	0.0	0.0070077203699	0.0	0.000542971069823	0.0	0.0	0.0	0.000101807075592	0.0	0.0
A160TMSL.03	2.41896468312e-05	0.0	0.239017900339	0.00268505079826	0.0	0.0	0.0	0.0306361877117	0.0	0.0	0.0	0.0	0.0	0.000181422351234	0.00861151427189	0.710534591195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000798258345428	0.00741412675375	0.0	0.0	0.0	0.0	0.0	9.67585873246e-05	0.0	0.0
H160TJ4S.03	0.000562332381694	0.0	0.1109813421	0.00716613317184	0.0	2.88375580356e-05	0.0	0.172506272169	0.0	0.0	0.0	0.0	0.0	0.000115350232142	0.00240793609597	0.674121175419	1.44187790178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0166392709865	0.0154569311071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160WDGF.03	0.0	0.0	0.0814460645656	0.000894209537018	0.0	0.0	0.0	0.309597240725	0.0	0.0	0.0	0.0	0.0	0.0	0.0125919302152	0.560541635491	0.000164242568024	0.00273737613373	0.0	0.0	0.0	7.29966968995e-05	0.0	0.00737266638685	0.0245816376809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160VFX3.03	1.0614359105e-05	0.0	0.00741943701439	0.00363011081391	0.0	0.0	0.0	0.20386999533	0.0	0.0	0.0	0.0	0.0	0.0	0.0151254617246	0.670455992867	0.00166645437948	0.0	0.0	0.0	0.0	7.4300513735e-05	1.0614359105e-05	1.0614359105e-05	0.097652103766	0.0	0.0	0.0	0.0	0.0	7.4300513735e-05	0.0	0.0
A160WB2W.03	3.4500008625e-05	0.0	0.175294543824	0.0125752531438	0.0	0.0	0.0	0.112970278243	0.0	0.0	0.0	0.0	0.0	5.17500129375e-05	0.000241500060375	0.657466664367	8.62500215625e-05	1.72500043125e-05	0.0	0.0	0.0	0.0250642562661	0.00263925065981	8.62500215625e-05	0.0097980024495	0.0	0.00367425091856	0.0	0.0	0.0	0.0	0.0	0.0
A160VL66.03	7.62587459249e-05	0.0	0.000724458086287	3.81293729625e-05	0.0	0.0	0.0	0.36360170057	0.0	0.0	0.0	0.0	0.0	0.0	0.00251653861552	0.487731874249	0.000476617162031	0.0966007664004	0.0	0.0	1.90646864812e-05	1.90646864812e-05	0.0	0.000552875907956	0.047185099041	0.0	0.000419423102587	3.81293729625e-05	0.0	0.0	0.0	0.0	0.0
C160VVLJ.03	0.0	0.0	0.166624179893	0.00355547207277	0.0	0.0	0.0	0.003649390203	0.0	0.0	0.0	0.0	0.0	0.0	0.423517099808	0.361235962594	5.36675029853e-05	0.0	0.0	0.0	0.0	9.39181302242e-05	0.0	0.000134168757463	0.0411361410382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160T15Q.03	0.000143741996184	0.0	0.142944881478	0.0	0.0	0.0	0.0	0.0170791626375	0.0	0.0	0.0	0.0	0.0	3.92023625957e-05	0.0136554896375	0.803387084128	7.84047251914e-05	0.0	0.0	0.0	0.0	2.61349083971e-05	0.0	1.30674541986e-05	0.0226328306719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160WDF1.03	0.0	0.0	0.117160310194	0.00304706341069	0.0	0.0	0.0	0.35578436611	0.0	0.0	0.0	0.0	0.0	4.33231764553e-05	0.0083036088206	0.498808612647	0.000144410588184	7.22052940922e-05	0.0	0.0	0.0	2.88821176369e-05	0.0	0.00521322223345	0.0113795543489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44410588184e-05
E160SS57.03	2.8213121923e-05	0.0	0.0751456502419	0.0	0.0	0.0	0.0	0.29870642836	0.0	0.0	0.0	0.0	0.0	1.41065609615e-05	0.319767523875	0.229302148429	0.0	0.0	0.0	0.0	1.41065609615e-05	0.0	0.0	1.41065609615e-05	0.0770077162888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160V4FH.03	3.84378843788e-05	0.0	0.103128843788	0.00609240467405	0.0	1.92189421894e-05	0.0	0.197589944649	0.0	0.0	0.0	0.0	0.0	1.92189421894e-05	0.00588099630996	0.589906211562	0.00297893603936	5.76568265683e-05	0.0	0.0	0.0	0.0564460332103	0.0112430811808	1.92189421894e-05	0.0263491697417	0.0	5.76568265683e-05	0.0	0.0	0.0	0.000172970479705	0.0	0.0
B160V3H8.03	0.000632008523086	0.0	0.199768865454	0.00319615738818	0.0	0.0	0.0	0.085772585276	0.0	0.0	0.0	0.0	0.0	1.80573863739e-05	0.0111775221654	0.615630473645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0838043301613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160WF0F.03	1.55559703814e-05	0.0	0.162248771078	0.0135648061726	0.0	0.0	0.0	0.0073735299608	0.0	0.0	0.0	0.0	0.0	3.11119407629e-05	0.0546636799204	0.741413104349	0.00032667537801	0.0	0.0	0.0	0.00171115674196	0.0121025449568	0.0	0.0	0.00650239561944	0.0	0.0	0.0	0.0	0.0	4.66679111443e-05	0.0	0.0
E160V4DL.03	0.00050778605281	0.0	0.149364327089	0.0299217633341	0.0	0.0	0.0	0.131516587678	0.0	0.0	0.0	0.0	0.0	0.0	0.0138982923343	0.545023696682	0.000112841345069	0.0156661400737	0.0	0.0	0.0	0.0	1.88068908448e-05	0.097551342812	0.0122808997217	0.0	0.00413751598586	0.0	0.0	0.0	0.0	0.0	0.0
H160TXJV.03	0.000349241273334	0.0	0.164248170849	0.003352716224	0.0	0.0	0.0	0.0381546091117	0.0	0.0	0.0	0.0	0.0	8.73103183334e-05	0.111966752231	0.664466446645	0.0	0.00457506068067	0.0	0.0	0.0	0.0	0.0	0.0	0.0127647685403	0.0	0.0	3.49241273334e-05	0.0	0.0	0.0	0.0	0.0
G160SV9V.03	0.000146546390074	0.0	0.0913472498127	0.0	0.0	0.0	0.0	0.0432963168007	0.0	0.0	0.0	0.0	0.0	8.14146611522e-05	0.136499820888	0.717702803921	1.62829322304e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0109095645944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160VHFJ.03	0.000798835981855	0.0	0.10369176343	0.00038515306268	0.0	0.0	0.0	0.0296139910416	0.0	0.0	0.0	0.0	0.0	0.000242503780206	0.180651051325	0.679581181707	5.70597129896e-05	0.000114119425979	0.0	0.0	4.27947847422e-05	0.0	0.0	0.0	0.00482154574762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160SV8Y.03	7.15653122931e-05	0.0	0.147979174494	0.0226325300127	0.0	0.0	0.0	0.101050220958	0.0	0.0	0.0	0.0	0.0	0.0	0.00413289678493	0.695614835489	1.78913280733e-05	0.000876675075591	0.0	0.0	0.0	0.0210402018142	0.0	0.0054210724062	0.00116293632476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160T257.03	0.000241072113435	0.0	0.0510415411083	0.0	0.0	0.0	0.0	0.000241072113435	0.0	0.0	0.0	0.0	0.0	1.0957823338e-05	0.00539124908228	0.876746403094	0.00111769798047	0.00180804085077	0.0	0.0	0.0	0.0	0.0	3.28734700139e-05	0.0626349181998	0.0	0.0	0.0	0.0	0.0	0.000734174163644	0.0	0.0
J160TMVD.03	0.000428435417328	0.0	0.427229450968	0.00549032053316	0.0	0.0	0.0	0.0240082513488	0.0	0.0	0.0	0.0	0.0	6.34719136782e-05	0.053935258648	0.458441764519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0304030466519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160TD0W.03	0.000346530364723	0.0	0.310729446418	0.00880403707875	0.0	0.0	0.0	0.143246989517	0.0	0.0	0.0	0.0	0.0	5.4145369488e-05	0.139814173092	0.340368621675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0566360564844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160SGZP.03	0.000662017830347	0.0	0.24106275929	0.00873863536058	0.0	0.0	0.0	0.119052873157	0.0	0.0	0.0	0.0	0.0	4.41345220231e-05	0.0346455997882	0.565605966987	0.0	0.0	0.0	0.0	0.0	0.0215597140083	0.0	0.00355282902286	0.00507547003266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160TC7M.03	9.21608021676e-05	0.0	0.081930953127	0.00608261294306	0.0	0.0	0.0	0.529648130057	0.0	0.0	0.0	0.0	0.0	0.0	0.00451587930621	0.356680736549	0.0	0.0	0.0	0.0	9.21608021676e-05	0.0	0.0	0.0104141706449	0.0105063314471	0.0	1.84321604335e-05	0.0	0.0	0.0	0.0	0.0	1.84321604335e-05
D160THGY.03	0.000563852704324	0.0	0.260442118351	0.037315482817	0.0	0.0	0.0	0.0560093686295	0.0	0.0	0.0	0.0	0.0	4.3373284948e-05	0.0121734353087	0.504387930661	0.000130119854844	0.0400479997687	0.0	0.0	0.0	0.0	0.0	0.0358407911287	0.0526551679269	0.0	0.000390359564532	0.0	0.0	0.0	0.0	0.0	0.0
G160SH1H.03	0.000341248400398	0.0	0.0519408502773	0.0	0.0	0.0	0.0	5.68747333997e-05	0.0	0.0	0.0	0.0	0.0	0.000127968150149	0.0342101521399	0.8713920091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0418598037822	0.0	7.10934167496e-05	0.0	0.0	0.0	0.0	0.0	0.0
J160VWN1.03	0.0	0.0	0.209548660449	0.00169220037719	0.0	0.0	0.0	0.0792233962849	0.0	0.0	0.0	0.0	0.0	2.58351202625e-05	0.00386235047924	0.656935438034	0.000632960446431	0.000129175601312	0.0	0.0	0.0	2.58351202625e-05	0.0	0.00207972718113	0.0458444209058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160TX1P.03	0.000273159361171	0.0	0.113324713638	0.0121829075082	0.0	0.0	0.0	0.336222752354	0.0	0.0	0.0	0.0	0.0	1.82106240781e-05	0.0073935133757	0.500573634658	0.000163895616703	0.000655582466811	0.0	0.0	0.0	0.0	1.82106240781e-05	0.021688853277	0.00748456649609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160T6W2.03	0.0	0.0	0.0968081072697	0.0226121126469	0.0	0.0	0.0	0.38178621902	0.0	0.0	0.0	0.0	0.0	0.0	0.00108579504326	0.257109372307	0.0	0.00901382234325	0.0	0.0	0.0	0.0	0.0	0.0441384302506	0.00139602219848	0.0	0.18605011892	0.0	0.0	0.0	0.0	0.0	0.0
J160VJ0W.03	0.00044156858749	0.0	0.0507124539325	0.0203970720606	0.0	0.0	0.0	0.424585180279	0.0	0.0	0.0	0.0	0.0	3.39668144223e-05	0.00298907966916	0.477675311221	0.0	0.00259846130331	0.0	0.0	1.69834072112e-05	0.0	3.39668144223e-05	0.0201423209524	0.000305701329801	0.0	6.79336288446e-05	0.0	0.0	0.0	0.0	0.0	0.0
E160T5P3.03	3.80539224081e-05	0.0	0.554122191145	0.0	0.0	0.0	0.0	0.133455105885	0.0	0.0	0.0	0.0	0.0	0.0	0.0529330060696	0.163688947238	0.00287307114181	0.0	0.0	0.0	0.0	0.0	0.0	0.00171242650836	0.0911581711285	0.0	1.9026961204e-05	0.0	0.0	0.0	0.0	0.0	0.0
A160TPMZ.03	6.77059530459e-05	0.0	0.0204810507964	0.0293843836219	0.0	0.0	0.0	0.272719578869	0.0	0.0	0.0	0.0	0.0	5.07794647844e-05	0.0301968550585	0.535926471335	0.00011848541783	0.000541647624367	0.0	0.0	0.0	0.00682137476938	0.0	0.0711251036747	0.0323465190677	0.0	0.0	0.0	0.0	0.0	0.000220044347399	0.0	0.0
E160VSFV.03	6.97625747041e-05	0.0	0.0488105481013	0.0749017510406	0.0	0.0	0.0	0.34688277562	0.0	0.0	0.0	0.0	0.0	2.3254191568e-05	0.0148129200288	0.444875938888	0.0	0.0155803083506	0.0	0.0	0.0	0.0	0.000930167662721	0.0435783549985	0.00539497244378	0.0	0.00413924609911	0.0	0.0	0.0	0.0	0.0	0.0
D160TBNY.03	0.0	0.0	0.00933852140078	0.0461987428913	0.0	0.0	0.0	0.265130200539	0.0	0.0	0.000374139479198	0.0	0.0	0.0	0.000209518108351	0.540706375337	0.00028434600419	0.0	0.0	0.0	0.0	0.0106554923676	0.00866507033822	0.0149805447471	0.0278659084107	0.0	0.0752768632146	0.0	0.0	0.000314277162526	0.0	0.0	0.0
E160T6CL.03	0.000148001114361	0.0	0.0103774899011	0.0	0.0	0.0	0.0	0.173283187073	0.0	0.0	0.0	0.0	0.0	0.0	0.231160328737	0.183773854297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.401187491294	0.0	0.0	0.0	6.96475832289e-05	0.0	0.0	0.0	0.0
K160SVK0.03	0.0	0.0	0.82659042173	0.0	0.0	0.0	0.0	0.00103645461044	0.0	0.0	0.0	0.0	0.0	0.0	0.0539492494639	0.0399928520372	0.0	0.0	0.0	0.0	0.000232308791994	0.0	0.0	0.0	0.0781987133667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160SG6G.03	0.0	0.0	0.00123673940527	2.74830978948e-05	0.0	0.0	0.0	0.00109932391579	0.0	0.0	0.0	4.12246468422e-05	0.0	0.0	0.0996399714176	0.120856922992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37415489474e-05	0.777084592975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160TY1Q.03	0.0	0.0	0.0363541890633	0.00177381208342	0.0	0.0	0.0	0.520264459256	0.0	0.0	0.0	0.0	0.0	1.79172937719e-05	0.00266967677202	0.409786425858	0.000304593994123	1.79172937719e-05	0.0	0.0	0.0	0.00899448147352	0.0	0.0187056546979	0.00111087221386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160T7PQ.03	1.6168148747e-05	0.0	0.244785772029	0.0236540016168	0.0	0.0	0.0	0.0699110751819	0.0	0.0	0.0	0.0	0.0	1.6168148747e-05	0.00776071139854	0.582004850445	0.00109943411479	0.0096038803557	0.0	0.0	0.0	0.0224737267583	0.0	0.03329021827	0.00536782538399	0.0	0.0	0.0	0.0	0.0	1.6168148747e-05	0.0	0.0
C160VSDK.03	6.01033778098e-05	0.0	0.0687782986737	0.0312737909204	0.0	0.0	0.0	0.117682413752	0.0	0.0	0.0	0.0	0.0	0.0	0.00476820130625	0.748046640221	0.0	0.000761309452258	0.0	0.0	0.0	0.0020635493048	0.000380654726129	0.0245221781464	0.000981688504227	0.0	0.000681171615178	0.0	0.0	0.0	0.0	0.0	0.0
F160TGDS.03	0.0	0.0	0.0754052603328	0.00974771873323	0.0	0.0	0.0	0.163929146538	0.0	0.0	0.0	0.0	0.0	0.0	0.000751476113795	0.634052603328	0.000171765968867	0.0357487922705	0.0	0.0	0.0	0.0179495437466	0.0	0.0230381105743	0.039205582394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160WDHQ.03	0.0	0.0	0.0538955890331	0.000521637524517	0.0	0.0	0.0	0.330613863039	0.0	0.0	0.0	0.0	0.0	0.0	0.018403371865	0.542273504987	6.2596502942e-05	6.2596502942e-05	0.0	0.0	0.0	0.0	0.0	0.0099319784668	0.044234862079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160T3TK.03	0.0	0.0	0.000133223524852	0.00083567483771	0.0	0.0	0.0	0.0371935858928	0.0	0.0	0.0	0.0	0.0	0.0018166844298	0.143941962988	0.815097858735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2111229532e-05	0.000968898362562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160SKGB.03	0.0	0.0	0.707960891513	0.0217679317111	0.0	0.0	0.0	0.0340270673665	0.0	0.0	0.0	0.0	0.0	0.0	0.0627043888041	0.156685505375	5.03110902413e-05	5.03110902413e-05	0.0	0.0	0.0	0.0	0.000838518170689	0.000150933270724	0.0155125861577	0.0	0.000251555451207	0.0	0.0	0.0	0.0	0.0	0.0
H160WZN8.03	4.56287643731e-05	0.0	0.176416012654	0.0277574983269	0.0	0.0	0.0	0.153540792115	0.0	0.0	0.0	0.0	0.0	0.0	0.01565066618	0.563271886597	0.000258562998114	0.0	0.0	0.0	0.0	0.0213086329622	0.00199245604429	1.52095881244e-05	0.0396057674758	0.0	0.0	0.0	0.0	0.0	0.000136886293119	0.0	0.0
A160TMJQ.03	0.0	0.0	0.0382824003125	7.51224495928e-05	0.0	0.0	0.0	0.262402716428	0.0	0.0	0.0	0.0	0.0	0.0	0.183929805583	0.121277682623	0.0135070164368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.380525256168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160TYGN.03	4.90885885395e-05	0.0	0.037520044507	0.00688876525837	0.0	0.0	0.0	0.231010897667	0.0	0.0	0.0	0.0	0.0	1.63628628465e-05	0.0785253788003	0.596279084989	0.00163628628465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048074091043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160S8KD.03	6.20530243093e-05	0.0	0.462201951568	7.75662803866e-05	0.0	0.0	0.0	0.0570887823645	0.0	0.0	0.0	0.0	0.0	9.30795364639e-05	0.0656520997192	0.402894773584	0.0	0.0	0.0	0.0	0.0	3.10265121546e-05	0.0	0.00238904143591	0.0095096259754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160TP6B.03	3.76463501863e-05	0.0	0.205530248842	0.0152091254753	0.0	1.88231750932e-05	0.0	0.105541542747	0.0	0.0	0.0	0.0	0.0	5.64695252795e-05	0.00348228739224	0.318826939728	0.00035764032677	0.0	0.0	0.0	0.0	0.0148891314987	0.00783044083876	0.0	0.0259195121033	0.0	0.30201784437	0.0	0.0	0.0	0.000282347626398	0.0	0.0
B160TY4Z.03	2.00060018005e-05	0.0	0.0703010903271	0.0256276883065	0.0	2.00060018005e-05	0.0	0.0914274282285	0.0	0.0	0.0	0.0	0.0	2.00060018005e-05	0.00152045613684	0.770211063319	0.000240072021606	0.0	0.0	0.0	0.0	0.0145043513054	0.00326097829349	0.0	0.00588176452936	0.0	0.0169450835251	0.0	0.0	0.0	2.00060018005e-05	0.0	0.0
K160SMMP.03	0.0	0.0	0.036740540996	0.00428358753968	0.0	0.0	0.0	0.151568776158	0.0	0.0	0.0	0.0	0.0	0.0	0.00775259121935	0.780090446898	0.0	0.00495772590658	0.0	0.0	0.0	0.00504199320244	0.000589871071037	0.007963259459	0.00101120755035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160T17J.03	0.0	0.0	0.0957516962441	0.0301000893917	0.0	0.0	0.0	0.229868550243	0.0	0.0	0.0	0.0	0.0	0.0	0.00252055276308	0.408212312607	5.86175061182e-05	0.0243995369217	0.0	0.0	0.0	0.0	1.46543765296e-05	0.0606251557028	0.00325327158956	0.0	0.145180908278	0.0	0.0	1.46543765296e-05	0.0	0.0	0.0
J160T7M4.03	1.773081083e-05	0.0	0.234880051065	0.142165641235	0.0	1.773081083e-05	0.0	0.17282221316	0.0	0.0	0.0	0.0	0.0	0.0	0.0355148140924	0.376123690136	0.00173761946134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00310289189525	0.0	0.0336176173336	0.0	0.0	0.0	0.0	0.0	0.0
