# Constructed from biom file
OTU_ID	NAS_CST_1	NAS_CST_2	NAS_CST_3	NAS_CST_4	NAS_CST_5	NAS_CST_6	NAS_CST_7	REC_CST_1	REC_CST_2	REC_CST_3	REC_CST_4	REC_CST_5	REC_CST_6	THR_CST_1	THR_CST_2	THR_CST_3	THR_CST_4	THR_CST_5	THR_CST_6
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Simplicispira;s__	0.0	0.0	7.99200331844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Tepidimonas;s__	0.000209359740087	9.64110503571e-05	7.47544700639e-05	0.000531960456581	0.000210409940681	9.13072345941e-05	7.70113476986e-05	7.88521181749e-07	1.05476520653e-05	0.0	0.0	0.0	0.0	4.69150777383e-06	2.05040901266e-06	1.06358109029e-06	1.61375174689e-06	3.28157523487e-07	0.000306691449814
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;Other	1.04592709452e-06	4.39030283958e-07	0.0	0.0	5.83256938826e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__	0.0	0.0	0.0	7.32122841427e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__paradoxus	1.30740886815e-06	1.40489690866e-06	1.75434219185e-05	2.63564222914e-06	4.95768398002e-06	1.16113246305e-05	4.08007140125e-05	3.76518864285e-05	5.5707229056e-05	0.000352184212709	0.00104349517567	3.02976021198e-05	0.00025657338998	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;Other;Other	2.61481773631e-07	3.95127255562e-06	1.97850813859e-05	2.89920645205e-05	0.000118546972816	7.38902476484e-06	2.34604105572e-05	0.0	4.84410687444e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__;s__	6.88568670561e-05	1.91417203806e-05	4.54179700779e-05	0.000236622102349	5.54094091884e-05	8.07514849301e-05	6.68111691955e-05	0.0	6.25046048314e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.06875873443e-07	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus;s__	0.0	0.0	1.94926910206e-07	0.0	2.47884199001e-06	5.27787483203e-07	0.0	0.0	7.03176804354e-07	1.24183431844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus;s__gilardii	0.0	0.0	9.74634551029e-08	0.000973430529962	7.29071173532e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06986810209e-06	7.81307560393e-07	4.96733727376e-07	0.0	1.20707578167e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__	0.0	1.14147873829e-06	3.22604036391e-05	3.66061420714e-05	0.000196849216854	8.18070598965e-06	0.0	9.85651477186e-08	1.30478362586e-05	0.0	5.85904085158e-07	6.03537890833e-07	0.0	1.06625176678e-07	2.92915573237e-07	0.0	1.0085948418e-06	6.56315046974e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__lividum	1.13308768573e-05	9.48305413349e-06	4.00574800473e-05	3.45561981154e-05	2.24553921448e-05	2.21670742945e-05	6.12010710187e-06	4.73112709049e-06	0.000113211465501	2.48366863688e-07	0.0	3.621227345e-07	0.0	0.0	8.78746719712e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia;s__	7.61783567178e-05	2.63418170375e-07	6.33512458169e-06	2.049943956e-06	6.56164056179e-06	8.18070598965e-06	0.0	1.0842166249e-06	4.67221921115e-05	1.24183431844e-07	0.0	0.0	2.89586218939e-07	7.5810500618e-05	2.035763234e-05	3.40345948894e-05	9.07735357624e-06	9.51656818112e-06	0.0042994205117
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__;s__	1.10693950837e-05	5.26836340749e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__	0.0	9.65866624707e-07	0.0	0.0	0.0	1.05557496641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__;g__;s__	0.0	1.49270296546e-06	0.0	0.0	2.62465622471e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__;s__	0.0	0.0	0.0	0.0	2.04139928589e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;Other;Other	1.91753300663e-06	3.51224227166e-07	8.77171095926e-07	0.0	0.0	0.0	0.0	6.8995603403e-07	0.0	1.24183431844e-07	1.46476021289e-07	0.0	2.89586218939e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__;s__	0.0	0.0	0.0	6.44268100456e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylobacillus;s__	7.5829714353e-06	0.0	0.0	1.17139654628e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	6.97284729682e-07	2.04588112324e-05	2.04673255716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89586218939e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;Other;Other	1.39456945936e-06	3.24882410129e-06	9.99000414804e-05	4.49523424636e-05	0.00088640473278	0.000361006638511	3.06005355094e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.06625176678e-07	3.04632196167e-05	0.00074514491186	0.00181042774104	9.45093667643e-05	2.73343538159e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__;s__	4.73282010272e-05	0.0400544889266	0.0343920268656	0.0575700403619	0.0244397780649	0.036025190241	0.000937396404437	1.77417265893e-06	7.81307560393e-08	9.93467454751e-07	4.39428063868e-06	3.01768945417e-06	2.02710353258e-06	9.59626590101e-07	1.05449606365e-05	0.00126417248392	3.06612831908e-05	5.57867789928e-06	0.00347528974415
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Aquitalea;s__magnusonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34392268118e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Conchiformibius;s__	8.71605912103e-08	8.78060567916e-08	2.12470332124e-05	5.85698273142e-06	1.72060796954e-05	1.55697307545e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Deefgea;s__	4.35802956051e-07	0.0	0.0	0.0	3.35372739825e-06	3.16672489922e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella;s__	7.93161380014e-06	0.0	3.95701627718e-05	4.39273704856e-07	0.000211868083028	2.63893741602e-07	1.02001785031e-06	5.16481374045e-05	3.82059397032e-05	1.49020118213e-05	2.92952042579e-07	2.172736407e-06	1.911269045e-05	0.0	1.46457786619e-07	4.7010284191e-05	6.45500698755e-06	3.28157523487e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella;s__	8.71605912103e-08	2.45856959016e-06	8.07972042803e-05	8.58047970153e-05	0.000304460122067	0.000169947569591	0.0	9.95507991958e-06	2.42205343722e-06	3.26602425749e-05	0.000518085687301	0.00212276346964	2.89586218939e-07	0.0	0.000399536841896	0.000133160352505	2.86440935072e-05	1.01728832281e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Microvirgula;s__aerodenitrificans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;Other	0.00143867271852	5.68983248009e-05	0.000383811086195	0.000690831113171	0.000999410764678	0.00771466964198	5.10008925156e-07	0.0	0.0	0.0	0.0	0.0	0.0	5.0327083392e-05	7.46934711755e-06	0.00553508871011	0.00152075930247	0.000914575017958	4.97485239449e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__	0.00131228986126	0.0002857209088	0.000809921311905	0.00358432700706	0.00561195245114	0.00338390944856	8.1601428025e-05	0.000741111345696	5.35195678869e-05	5.21570413744e-06	5.85904085158e-06	3.50051976683e-06	4.63337950303e-06	8.2101386042e-06	0.000434393795111	0.00282359507851	0.00112256605893	0.000169329282119	2.73343538159e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__cinerea	0.000133704346917	0.000555022084979	0.00118486322369	0.000610297600614	0.00411852305928	0.00210666373921	6.63011602703e-06	0.00830017108938	0.000703879981158	0.00384223538125	0.0027376368379	0.00306730026879	0.00873334119077	7.57038754413e-06	2.43119925787e-05	0.00730467492814	0.0196220109283	0.00201816876945	1.09337415264e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__subflava	0.00277406013645	0.000433849726607	0.00134733480334	0.00102848616764	0.00523604335407	0.00603049978308	2.04003570062e-05	1.06450359536e-05	3.64089323143e-05	0.000635819171041	0.00104671764813	0.00227244086656	7.81882791136e-06	0.00328896019981	0.000114529989136	0.0279047516336	0.0041550073103	0.00158401636587	0.0063689044391
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vitreoscilla;s__	0.0	0.0	2.24165946737e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;Other;Other	0.0	0.0	0.0	0.0	4.37442704119e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Hydrogenophilus;s__	1.52531034618e-05	1.22928479508e-05	3.9765089682e-05	7.30658595744e-05	1.64770085218e-05	2.90283115762e-06	1.02001785031e-06	0.0	3.90653780196e-07	0.0	0.0	0.0	0.0	5.3312588339e-06	0.0	0.0	2.01718968361e-07	0.0	3.38945987317e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Methyloversatilis;s__	0.0	2.63418170375e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio;s__	0.0	0.0	0.0	1.90351938771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Rhodocyclus;s__	1.74321182421e-07	0.0	3.89853820411e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Z-35;s__	0.0	0.0	0.0	0.0	7.29071173532e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Zoogloea;s__	0.0	0.0	2.92390365309e-07	1.75709481943e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__;s__	0.0	4.21469072599e-06	3.89853820411e-07	0.0	8.60303984768e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__;s__	0.0	5.26836340749e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85904085158e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__;s__	0.0	0.0	5.84780730617e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	0.0	0.0	0.0	2.21101098111e-05	0.0	0.0	0.0	4.22844483713e-05	3.90653780196e-07	0.000248987780847	0.00189554619151	0.000949002979546	0.000460152501895	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04117105646e-06	0.0	5.53858106024e-05	1.2157509767e-05	1.0863682035e-05	1.27417936333e-05	0.0	0.0	0.0	0.0	0.0	8.20030614476e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__D168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.34517015826e-05	9.17377594066e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__;g__;s__	0.0	0.0	6.8224418572e-07	4.09988791199e-06	0.0	2.00559243617e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	0.0	0.0	4.47357258922e-05	0.0	5.83256938826e-07	1.02918559225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	5.61009817672e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacterineae;g__;s__	0.0	0.0	1.08184435164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__;s__	0.0	0.0	0.0	0.0	2.47884199001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0085948418e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__;s__	0.0	0.0	0.0	1.46424568285e-06	0.0	0.0	0.0	0.0	1.17196134059e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__;s__	0.0	0.0	1.85180564695e-06	2.34279309257e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter;s__cryaerophilus	0.0	0.0	3.89853820411e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;Other	0.0	0.0	5.84780730617e-07	2.92849136571e-07	8.74885408238e-07	0.0	0.0	0.0	0.0	2.11111834135e-06	5.71256483029e-06	5.31113343933e-06	6.37089681667e-06	1.06625176678e-07	0.0	0.0	2.42062762033e-06	2.78933894964e-05	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	4.35802956051e-07	9.74647230386e-06	0.000376696253973	0.000317741313179	0.00127529129674	0.000480550503456	3.06005355094e-06	0.000617707780752	0.000247283842864	0.000480962431531	0.00300759214514	0.0158485428905	0.000315069806206	0.00202459885476	0.00187524549986	0.00835166415342	0.00194235194635	0.0197262050519	0.00170320358627
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__ureolyticus	0.000111129753793	3.33663015808e-06	8.38185713885e-06	2.28422326525e-05	5.83256938826e-07	9.97518343254e-05	0.0	0.000408651102441	1.32822285267e-06	0.0020567259982	0.00215847064972	0.00489288168098	0.000388045533379	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20707578167e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other;Other	0.0	5.53178157787e-06	3.61589418432e-05	1.46424568285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	5.27787483203e-07	0.0	3.94260590874e-07	6.25046048314e-06	1.94967987995e-05	7.32380106447e-07	4.82830312666e-07	2.34564837341e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__algae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60971460632e-06	3.72550295532e-07	2.92952042579e-07	2.41415156333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__	0.0	8.78060567916e-08	0.0	1.46424568285e-07	5.10349821472e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85831146474e-07	4.46704057923e-06	6.05156905082e-07	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__valvarum	0.0	0.0	0.0	2.92849136571e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0085948418e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other;Other	0.00733822449518	6.67326031616e-06	5.50668521331e-05	0.00127330804581	1.79351508689e-05	1.55697307545e-05	2.04003570062e-06	0.0221039243319	0.149359128567	0.00643307431981	0.00374187643986	0.00168725052761	0.00529218815112	0.00421958474185	1.90395122604e-06	2.06334731517e-05	8.06875873443e-06	3.28157523487e-06	0.0201525256943
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__	0.00633073522138	7.48107603864e-05	3.3137574735e-06	0.000869469086479	1.07902533683e-05	5.54176857363e-06	0.000102511793956	0.0860999091821	0.196994278563	0.0326575105394	0.018638341329	0.0156904159631	0.0524791041824	0.00243201365485	2.05040901266e-06	0.000303971475606	1.0085948418e-06	9.84472570461e-06	0.0615651650995
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter;s__	0.0	0.0	0.0	0.0	0.0	7.38902476484e-06	0.0	0.000758360246547	0.00119055646053	0.00175669882686	0.000284895861408	0.000387954156227	0.00188260000932	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00452627095887	6.2091715922e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia;s__	0.0	8.69279962236e-06	0.0	2.92849136571e-06	0.0	8.44459973125e-06	0.0	1.37991206806e-06	0.00140354090149	7.45100591063e-07	0.0	0.0	2.89586218939e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia;s__dispersa	0.0	1.75612113583e-07	1.94926910206e-07	0.0	7.29071173532e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia;s__soli	1.04592709452e-06	0.0	0.0	0.0	8.60303984768e-06	0.0	0.0	0.0	0.000106492220482	0.0	0.0	1.20707578167e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Gluconacetobacter;s__	0.000667650128671	1.84392719262e-06	6.8224418572e-07	1.90351938771e-06	2.62465622471e-06	3.16672489922e-06	5.10008925156e-06	3.35121502243e-06	4.55502307709e-05	8.69284022907e-07	7.32380106447e-07	0.0	5.79172437879e-07	0.0	0.0	0.0	0.0	0.0	0.000153619068445
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella;Other	7.14716847924e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.2383013519e-06	3.09397793916e-05	1.00588579794e-05	1.90418827676e-06	1.0863682035e-06	1.73751731364e-06	3.19875530034e-07	1.46457786619e-07	0.0	0.0	0.0	2.51476055106e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella;s__	0.00497190160441	1.11513692125e-05	8.84968172334e-05	0.00024511472731	4.31610134731e-05	7.52097163565e-05	0.00111946959072	0.00784874271283	0.061541721394	0.00376797368901	0.00196263220926	0.00115118817297	0.00464727964154	0.00135733849911	5.15531408898e-05	4.25432436118e-07	3.22750349377e-06	1.90331363622e-05	0.0186518696698
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella;s__oxytoca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55346599606e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85838928384e-06	0.0	2.48366863688e-07	1.46476021289e-07	7.24245469e-07	4.92296572197e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.81307560393e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella;s__morganii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000163125319474	0.000355885593759	8.04708638349e-05	2.44614955553e-05	0.000117569181134	0.000246148286098	0.0	0.0	0.0	0.0	0.0	0.0
