# Constructed from biom file
OTU_ID	NAS_CST_1	NAS_CST_2	NAS_CST_3	NAS_CST_4	NAS_CST_5	NAS_CST_6	NAS_CST_7	REC_CST_1	REC_CST_2	REC_CST_3	REC_CST_4	REC_CST_5	REC_CST_6	THR_CST_1	THR_CST_2	THR_CST_3	THR_CST_4	THR_CST_5	THR_CST_6
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae;Other	0.0	0.0	1.43271279001e-05	0.0	0.000103382292407	8.44459973125e-06	0.0	4.83954875298e-05	7.81307560393e-08	0.000304373591449	0.00359056670987	0.000465931251723	0.000372407877556	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae;g__	2.61481773631e-05	0.0	0.0	7.90692668742e-06	1.10818818377e-05	0.0	5.96710442433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae;g__Chroococcidiopsis	0.0	0.0	0.0	5.21271463096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Phormidium	1.04592709452e-06	0.0	0.0	0.0	0.0	1.50419432713e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;Other;Other;Other	0.0	0.0	0.0	2.63564222914e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__	0.0	1.40489690866e-06	0.0	0.0	0.0	1.60975182377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya	1.48173005057e-06	2.19515141979e-06	1.29626395287e-05	1.56674288065e-05	8.60303984768e-06	9.23628095606e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88;f__;g__	3.48642364841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__FBP;c__;o__;f__;g__	0.0	0.0	3.5086843837e-06	6.73553014113e-06	3.93698433707e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	1.30740886815e-05	1.83514658694e-05	3.11883056329e-06	2.00601658551e-05	5.39512668414e-06	6.86123728164e-06	5.04908835905e-05	0.00719111604725	0.00274746803612	0.00428730880098	0.00114148763391	0.00184839514447	0.00329896620616	0.000170280407155	0.000491805247465	0.00128778398413	0.000383871196791	0.00118793023502	1.36671769079e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.0654250930984	0.00210532582369	0.00414853196645	0.0537252240479	0.00240870534311	0.00433973258064	0.0279296187683	7.33324699026e-05	0.0119161122573	1.29150769118e-05	1.0106845469e-05	1.48470321145e-05	3.47503462727e-05	0.0478412240229	0.00234171355025	0.00436727667297	0.0100817123197	0.00272141034228	0.113324404111
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	0.0	0.0	7.79707640823e-07	1.75709481943e-06	4.37442704119e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;Other	0.0	4.74152706674e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus	8.71605912103e-08	0.0	1.4229664445e-05	1.537457967e-05	6.27001209237e-06	0.000142502620465	0.0	9.85651477186e-08	2.65644570534e-06	0.0	1.46476021289e-07	3.621227345e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;Other	0.000132048295684	0.000162968041405	0.000271143332096	0.000586576820552	0.000195391074507	6.59734354004e-05	2.75404819584e-05	0.0	2.89083797345e-06	0.0	0.0	0.0	0.0	1.43943988515e-05	1.02520450633e-06	2.12716218059e-07	2.01718968361e-07	0.0	8.20030614476e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__	1.50787822794e-05	3.90736952722e-05	2.45607906859e-05	2.47457520402e-05	0.000168561255321	1.24030058553e-05	0.0	9.85651477186e-08	0.000571135826647	0.0	1.46476021289e-07	0.0	2.89586218939e-07	0.0	5.12602253165e-06	1.27629730835e-06	0.0	6.56315046974e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anaerobacillus	0.0	0.0	0.0	0.0	0.0	3.16672489922e-06	0.0	3.84404076103e-06	7.81307560393e-08	6.2091715922e-07	0.0	0.0	1.15834487576e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	4.2708689693e-06	1.84392719262e-06	1.55941528165e-06	1.75709481943e-06	1.15193245418e-05	1.05557496641e-06	0.0	0.0	1.95326890098e-06	1.24183431844e-07	5.85904085158e-07	0.0	0.0	0.0	7.32288933093e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.000673402727691	7.8762032942e-05	2.09546428471e-05	0.000348783321656	5.07433536778e-05	3.16672489922e-05	3.21305622848e-05	1.0152210215e-05	1.94545582538e-05	1.78824141855e-05	0.0	0.0	0.0	2.13250353356e-07	8.20163605064e-06	0.000445215044397	3.02578452541e-06	2.95341771138e-06	1.64006122895e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	9.84914680676e-06	2.20393202547e-05	8.18693022864e-06	5.85698273142e-07	1.85184078077e-05	2.37504367441e-06	0.0	0.0	3.90653780196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Marinococcus	0.0	0.0	0.0	1.17139654628e-06	0.0	2.11114993281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix	8.71605912103e-08	4.89957796897e-05	4.00574800473e-05	4.68558618513e-06	2.1872135206e-06	0.0	9.18016065281e-06	0.0	0.0	1.24183431844e-07	0.0	0.0	1.15834487576e-06	0.0	0.0	4.89247301535e-06	6.05156905082e-07	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;Other	1.04592709452e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__	0.0	0.0	0.0	3.60204437982e-05	1.45814234706e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus	0.0	4.39030283958e-07	0.0	5.85698273142e-07	1.02069964294e-06	3.43061864082e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella	0.0	0.0	9.74634551029e-08	1.61067025114e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	1.656051233e-06	7.02448454332e-07	1.16956146123e-05	1.49353059651e-05	3.23707601048e-05	3.1139461509e-05	8.1601428025e-06	1.93187689528e-05	0.0	2.64510709828e-05	0.0	0.0	0.0	0.0	8.93392498374e-06	4.25432436118e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7659761184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	0.0	0.0	0.0	2.06458641283e-05	0.0	1.02918559225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.30745681172e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia	0.0	2.63418170375e-06	1.15981511572e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus	0.0	0.0	5.84780730617e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium	0.0	6.14642397541e-07	1.50093720858e-05	7.76050211913e-06	7.29071173532e-06	0.000180503319255	0.0	0.0	1.17196134059e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.25432436118e-07	1.0085948418e-06	0.0	1.64006122895e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus	0.0	0.0	4.87317275514e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus	0.0	0.0	0.0	0.000126803676135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	1.05464315364e-05	6.14642397541e-07	5.55541694086e-06	2.26958080842e-05	6.64912910261e-05	6.33344979844e-06	3.06005355094e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02520450633e-06	0.0	4.03437936722e-07	6.56315046974e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	2.44049655389e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000830077000438	1.56709831682e-05	0.0	0.0	3.28157523487e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__	8.71605912103e-08	5.35616946428e-06	1.90053737451e-05	4.93450795122e-05	2.72672618901e-05	1.13474308889e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07561351899e-06	5.67952302217e-05	7.76618028189e-05	5.57867789928e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	2.00469359784e-05	1.84392719262e-06	6.3448709272e-05	0.000171023895757	5.65759230661e-05	2.34865430025e-05	1.02001785031e-06	0.0	1.03132597972e-05	0.0	1.75771225547e-06	4.58688797033e-06	0.0	0.0	7.32288933093e-07	0.0	0.0	0.0	1.64006122895e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus	1.41200157761e-05	1.57172841657e-05	0.000302526564639	0.000339119300149	3.00377323495e-05	2.11114993281e-06	0.0	9.46225418099e-06	4.68784536236e-07	8.56865679723e-06	7.90970514963e-06	6.03537890833e-07	8.97717278712e-06	0.0	0.0	1.23375406474e-05	0.0	1.31263009395e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	1.04592709452e-06	2.89759987412e-06	0.0	7.46765298256e-06	2.46426056654e-05	6.86123728164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.47364968292e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.400898015571	0.0249409592074	0.0150248687752	0.168554591838	0.0106057983614	0.00788752004273	0.858276169833	0.00242874380493	0.0893137674127	0.000119464461434	0.000633655268098	0.000586276707155	0.000410054086018	0.0567939003575	0.00538012679144	0.000207823745043	0.00180356929611	0.000349815920037	0.406055379401
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__	0.0	0.0	0.0	9.95687064341e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Planifilum	0.0	7.90254511124e-07	0.0	5.82769781776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Thermoactinomyces	0.0	8.95621779274e-06	0.0	3.17741313179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__Exiguobacterium	6.97284729682e-07	4.56591495316e-06	6.61776860149e-05	5.7984129041e-05	0.000101778335825	2.90283115762e-05	4.59008032641e-06	0.0	1.50792359156e-05	0.0	0.0	0.0	0.0	1.06625176678e-07	0.0	0.0	0.0	0.0	8.20030614476e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae];g__Thermicanus	0.0	0.0	0.0	0.0	0.0	4.93481296795e-05	0.0	0.0	1.64074587683e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	0.00122783124838	3.31906894672e-05	0.000108086971709	0.000386414435705	0.000161124729351	0.000177600488098	0.00234247099324	2.22757233844e-05	0.016540124792	5.58825443298e-06	7.32380106447e-06	9.53589867516e-06	2.60627597045e-06	0.00357770117825	0.000262305895834	4.25432436118e-06	0.000268891384825	5.57867789928e-06	0.000249015963263
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;Other	0.00038237351364	0.000230490899078	0.00144694245446	0.00210207110231	0.00473940007066	0.00320921179162	0.000137702409792	2.95695443156e-07	1.64074587683e-06	1.00588579794e-05	8.78856127736e-06	1.50884472708e-05	2.89586218939e-07	0.00410357654963	0.00756395884771	0.0262421616733	0.0249974179972	0.0117562432789	0.00648944893943
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	0.00654384286689	0.00220551253449	0.00409999516581	0.00831867257343	0.0116229984627	0.00799334143311	0.000570189978325	1.10392965445e-05	0.000825217045287	6.45753845588e-06	7.17732504318e-06	9.64453549551e-05	1.04251038818e-05	0.0134681459417	0.0130442627652	0.0302914276002	0.0258232554537	0.00952313133159	0.00417094904876
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella	8.71605912103e-08	8.78060567916e-07	8.18693022864e-06	1.024971978e-06	0.000167686369912	7.99598037053e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59626590101e-07	1.33276585823e-05	8.10448790804e-05	1.12962622282e-05	1.87049788388e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	0.0	0.0	0.0	3.80703877542e-06	0.0	0.0	0.0	0.000927892300623	0.00188982672708	0.00106375527717	0.00039416697329	9.35483730791e-05	0.000709486236401	3.18809278267e-05	7.90872047741e-06	3.82889192506e-05	5.74899059828e-05	1.1485513322e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	3.84378207237e-05	2.98540593091e-06	1.43271279001e-05	0.0	0.00104184270698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32342007435e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__	5.22963547262e-06	1.14147873829e-06	4.67824584494e-06	2.69421205645e-05	4.95768398002e-06	0.0	0.0	0.0	1.40635360871e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	0.000991538885608	2.107345363e-05	0.000171145827161	0.000134564178254	0.00179745207123	0.000249379585813	1.02001785031e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.3312588339e-07	1.87465966872e-05	0.000400119206169	7.24171096415e-05	5.90683542277e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	0.0	1.71221810744e-05	1.44245913552e-05	5.35913919925e-05	3.4266345156e-05	4.09035299482e-05	0.0	0.0	9.92260601699e-06	1.1176508866e-06	1.46476021289e-07	1.56919851617e-06	0.0	0.0	1.6110356528e-06	2.78658245657e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alkalibacterium	0.0	2.45856959016e-06	3.89853820411e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alloiococcus	0.00175680887643	0.0227580128295	0.0517399370932	0.00963415089491	0.0113290369655	0.0153847412416	0.000985847252327	4.53399679506e-06	6.40672199522e-06	4.47060354638e-06	1.61123623418e-05	1.33985411765e-05	3.24336565212e-05	2.13250353356e-07	1.75749343942e-05	0.000381187462761	0.000589221106582	1.3454458463e-05	0.000115624316641
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia	6.97284729682e-07	1.73855992447e-05	5.12657773841e-05	0.000436638062627	2.23095779101e-05	2.5861586677e-05	4.59008032641e-05	0.0	4.68784536236e-07	9.93467454751e-07	3.80837655352e-06	2.11238261792e-05	0.0	1.17287694346e-06	7.32288933093e-07	0.0	0.0	0.0	1.36671769079e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Marinilactibacillus	0.0	3.51224227166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27629730835e-06	0.0	3.28157523487e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__	0.0	0.0	0.0	0.0	0.000158062630422	0.0	0.0	5.91390886312e-05	9.71946605129e-05	1.67647632989e-05	5.85904085158e-07	1.56919851617e-06	5.79172437879e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	0.0	0.0	1.07209800613e-05	6.58910557285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.32288933093e-06	2.33987839865e-06	3.87300419253e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Desemzia	0.0	9.65866624707e-07	9.35649168988e-06	3.36776507057e-06	0.0	0.0	1.53002677547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	6.44116769044e-05	0.000942949243884	0.00527832833801	0.00471955668498	0.0159100827773	0.0140085353792	0.000117812061711	9.16655873783e-06	4.7659761184e-06	3.07974910973e-05	2.03601669592e-05	1.13465123477e-05	3.30128289591e-05	0.000255260672967	0.009508918254	0.0597921890179	0.0483730154888	0.0242078523501	0.000920347692981
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus	0.0	0.0	2.72897674288e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Other	3.05062069236e-06	8.78060567916e-08	3.89853820411e-07	0.0	0.0	0.0	0.0	0.00196933165142	0.00465354596046	0.000969624235837	0.000573600099369	0.000130726307154	0.000451464915326	1.10890183745e-05	0.0	0.0	0.0	0.0	9.51235512792e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__	1.76064394245e-05	8.78060567916e-08	3.89853820411e-07	1.17139654628e-06	0.0	0.0	0.0	0.0	3.984668558e-06	0.0	0.0	0.0	0.0	2.8788797703e-05	2.92915573237e-07	0.0	1.25065760384e-05	3.28157523487e-07	0.00123687951017
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.00761042702153	2.03710051756e-05	0.000210715989932	0.00350203639968	0.000316854332017	0.000102918559225	0.000183093204131	0.0168516833054	0.0895551133181	0.00850991803397	0.0105228373694	0.00130436608967	0.00923113990113	0.00362536263223	5.067439417e-05	8.48737710055e-05	0.000256989965692	4.82391559526e-05	0.0376640061229
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus	0.0	0.0	5.84780730617e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0863682035e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	1.72577970596e-05	1.82636598126e-05	1.16956146123e-06	4.15845773931e-05	5.10349821472e-06	7.91681224805e-07	0.0	0.0	0.0	1.36601775028e-06	6.29846891544e-06	7.24245469e-06	2.02710353258e-06	1.38612729681e-06	2.48978237252e-06	2.33987839865e-06	6.05156905082e-07	1.54234036039e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.000227140500694	0.00135941337125	0.000181087099581	0.00530422998614	0.000462376938254	0.00103631072327	6.12010710187e-06	0.00223250059583	0.000187904468274	0.00190832679715	0.000140470504417	0.00117400190525	0.00364791759998	0.00620825091207	0.00411355985276	2.91421218741e-05	8.06875873443e-07	0.000105010407516	0.00341570085283
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.172736407e-06	6.08131059773e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	0.000687261261693	0.000520689916774	1.94926910206e-07	0.00108237040877	1.31232811236e-06	1.84725619121e-05	0.0	0.0	0.0	0.0	0.000104290927158	4.22476523583e-06	0.0	0.0	4.52554560652e-05	0.0	0.0	4.16760054829e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Fructobacillus	0.0	0.0	5.84780730617e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.000994153703345	0.00422399816801	0.000271143332096	0.00305529504184	0.000487602800858	0.000185517300346	0.0	0.0	1.01569982851e-06	1.39085443665e-05	2.92952042579e-06	0.0	1.73751731364e-06	7.46376236745e-07	0.000542919014995	1.40392703919e-05	5.48675593941e-05	0.0001788458503	2.59676361251e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	8.27154010586e-05	4.39030283958e-07	9.74634551029e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other	0.000114964819806	4.71518524971e-05	5.48719252229e-05	4.39273704856e-05	1.57479373483e-05	5.85844106356e-05	1.27502231289e-05	0.000100733580968	0.00024994028857	0.000242033508664	0.000287678905812	3.81435947006e-05	0.00134976136648	0.00320792506553	0.00260724151738	0.00278828418631	0.00249506191965	0.00304891155072	0.000560354253225
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__	0.000425082203333	4.93470039169e-05	7.40722258782e-06	8.08263616936e-05	3.39747166866e-05	1.24030058553e-05	0.00018105316843	1.97130295437e-06	8.5475047107e-05	7.45100591063e-06	2.49009236192e-06	4.82830312666e-07	2.02710353258e-06	0.00382613783991	0.00187495258429	0.00606262493089	0.00782770456724	0.00290681934305	0.000557347474306
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.000176325876018	0.00233546549854	0.000773859833517	0.00297212588706	0.00919942006763	0.00245579515934	8.46614815759e-05	5.29294843249e-05	0.000479644711325	0.00134180198107	0.00116946455397	8.1115492528e-05	0.00135381557354	0.000626316287806	0.000356624710416	4.99883112438e-05	5.42624024891e-05	0.000188034260958	6.80625410015e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.121702159186	0.436366775031	0.220292943958	0.450275021945	0.681161282063	0.347980315638	0.0651903608313	0.0553572424783	0.0279002585894	0.0166579655475	0.0108319017744	0.0183327048492	0.0236542711216	0.804872941174	0.846066861495	0.630287513622	0.690564716286	0.623811700588	0.126321342663
