SampleID	k__Bacteria|Other|Other	k__Bacteria|p__Acidobacteria|c__Acidobacteria-6	k__Bacteria|p__Acidobacteria|c__Acidobacteriia	k__Bacteria|p__Acidobacteria|c__Solibacteres	k__Bacteria|p__Acidobacteria|c__Sva0725	k__Bacteria|p__Acidobacteria|c__[Chloracidobacteria]	k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	k__Bacteria|p__Actinobacteria|c__Actinobacteria	k__Bacteria|p__Actinobacteria|c__Coriobacteriia	k__Bacteria|p__Actinobacteria|c__MB-A2-108	k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	k__Bacteria|p__Actinobacteria|c__OPB41	k__Bacteria|p__Actinobacteria|c__Thermoleophilia	k__Bacteria|p__Armatimonadetes|c__	k__Bacteria|p__Bacteroidetes|Other	k__Bacteria|p__Bacteroidetes|c__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia	k__Bacteria|p__Bacteroidetes|c__Cytophagia	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	k__Bacteria|p__Bacteroidetes|c__VC2_1_Bac22	k__Bacteria|p__Bacteroidetes|c__[Rhodothermi]	k__Bacteria|p__Bacteroidetes|c__[Saprospirae]	k__Bacteria|p__Chlorobi|c__OPB56	k__Bacteria|p__Chloroflexi|c__Anaerolineae	k__Bacteria|p__Chloroflexi|c__C0119	k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	k__Bacteria|p__Chloroflexi|c__S085	k__Bacteria|p__Chloroflexi|c__TK10	k__Bacteria|p__Chloroflexi|c__Thermomicrobia	k__Bacteria|p__Cyanobacteria|Other	k__Bacteria|p__Cyanobacteria|c__	k__Bacteria|p__Cyanobacteria|c__4C0d-2	k__Bacteria|p__Cyanobacteria|c__Chloroplast	k__Bacteria|p__Cyanobacteria|c__ML635J-21	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae	k__Bacteria|p__Cyanobacteria|c__Oscillatoriophycideae	k__Bacteria|p__Cyanobacteria|c__Synechococcophycideae	k__Bacteria|p__Elusimicrobia|c__Elusimicrobia	k__Bacteria|p__FBP|c__	k__Bacteria|p__Firmicutes|Other	k__Bacteria|p__Firmicutes|c__Bacilli	k__Bacteria|p__Firmicutes|c__Clostridia	k__Bacteria|p__Firmicutes|c__Erysipelotrichi	k__Bacteria|p__Fusobacteria|c__Fusobacteriia	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1	k__Bacteria|p__Gemmatimonadetes|c__Gemm-3	k__Bacteria|p__Gemmatimonadetes|c__Gemm-5	k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	k__Bacteria|p__Nitrospirae|c__Nitrospira	k__Bacteria|p__Planctomycetes|c__Phycisphaerae	k__Bacteria|p__Planctomycetes|c__Planctomycetia	k__Bacteria|p__Proteobacteria|Other	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Proteobacteria|c__TA18	k__Bacteria|p__SR1|c__	k__Bacteria|p__Spirochaetes|c__Spirochaetes	k__Bacteria|p__Synergistetes|c__Synergistia	k__Bacteria|p__TM7|c__	k__Bacteria|p__TM7|c__TM7-1	k__Bacteria|p__TM7|c__TM7-3	k__Bacteria|p__Tenericutes|c__Mollicutes	k__Bacteria|p__Verrucomicrobia|c__Opitutae	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	k__Bacteria|p__WPS-2|c__	k__Bacteria|p__WS3|c__PRR-12	k__Bacteria|p__[Thermi]|c__Deinococci
H160S4BC.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0323817943307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85176524269e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.965636228826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.70353048537e-05	4.27764786403e-05	0.0	0.0	0.00178235327668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.12941310671e-05
E160RPQ1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000185867324524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00130107127167	0.0	8.44851475111e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.835068095029	0.000861748504613	0.000135176236018	0.000270352472035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101382177013	0.000658984150586	0.0	0.000118279206515	0.161214558481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SZ4K.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211827139514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140124919875	0.0	0.00150559754334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75218758851	0.00842240209889	1.49069063697e-05	0.000342858846504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112845281219	0.0	0.000119255250958	0.000283231221025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160SBS0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0272035393569	0.000618860769494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00520106391383	0.0	0.000171174255392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.956126721618	0.00409501487899	6.58362520738e-05	0.000158007004977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000223843257051	0.000671529771153	0.0	0.000329181260369	0.00509572591052	0.0	0.0	0.0	0.0	0.0	0.0	2.63345008295e-05	0.0	0.0	0.0	0.0	0.0	1.31672504148e-05
B160S1RY.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183989635613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026346444863	0.0	3.26608820616e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.26608820616e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.920546960905	0.000228626174431	0.0	0.000152417449621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000413704506113	0.0	0.000108869606872	0.0739986717908	0.0	0.0	0.0	0.0	0.0	0.0	1.08869606872e-05	0.0	0.0	0.0	0.0	0.0	0.0
A160TR31.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0439124157844	0.00300769971126	0.0	0.0	0.0	0.0	0.0	0.0	0.00733878729548	0.0166025024062	0.0	0.00012030798845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.260948026949	0.0774783445621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129932627526	0.553657362849	0.0	0.0	0.00156400384986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0223772858518
F160S4JB.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.313841451259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000110749329967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.684253660265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000487297051853	0.0	0.0	0.00130684209361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RZHC.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.697933227345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40882593824e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298501710266	7.22647781471e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40882593824e-05	0.000168617815677	0.0	0.0	0.00313147371971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000144529556294
D160S7PL.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.456883371048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.11583389395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.541557091309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52895847349e-05	0.0	0.0	0.000733900067274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000749189652009
E160RZK5.04	0.00061320754717	0.0	0.00161949685535	0.0	0.0	0.0	0.0	0.691352201258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00301886792453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176100628931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294779874214	0.00498427672956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172955974843	0.0	0.0	0.000141509433962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160SH1Y.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019478988625	0.0015618553663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0685742912713	0.0	0.000677786291036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.725142924501	0.10043024695	0.00223964165733	0.0452053987152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185065126422	0.0	0.0133199740673	0.00282902104084	0.0	0.0	0.0	0.0	0.0	0.0	0.00203335887311	0.0	0.0	0.0	0.0	0.0	0.0
A160SD3M.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.713202344019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00879007238883	0.000344708721131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.242847294037	0.000344708721131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0179248534988	0.000172354360565	0.0	0.0	0.000689417442261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0156842468114
A160RRV4.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.580755247633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000188640417067	1.71491288243e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.339003978598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000891754698861	0.000874605570037	0.0	0.0	0.0765880093291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168061462478
J160T6XF.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00506967375964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103996821178	0.000328843703328	0.00105504021484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59127468041e-05	0.86622912185	0.055793814998	0.000123316388748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000287738240412	0.0603017140978	0.0	0.0	0.000315141882356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160S697.04	0.0	0.0	0.0	0.0	0.0	1.77317540251e-05	0.0	0.0592595219519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.936413930066	0.00273069011987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000727001915029	0.000425562096603	0.0	0.0	1.77317540251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000407830342577
B160SRK1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.970636353979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148730479125	0.000297460958249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0255603951981	0.00101986614257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12472113035e-05	0.00176351853819	0.0	0.0	0.000552427493891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160ST5W.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.558910329171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.56715853197e-05	0.0	1.51343170639e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51343170639e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32278471434	4.54029511918e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51343170639e-05	0.000105940219448	0.0	0.0	0.118017404465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51343170639e-05
H160RX6D.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.735445205479	0.00010896637609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00202366127024	0.0	0.000280199252802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0745641344956	0.00269302615193	9.3399750934e-05	0.000622665006227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000155666251557	0.183437110834	0.0	0.0	0.000513698630137	0.0	0.0	0.0	0.0	0.0	0.0	4.6699875467e-05	0.0	0.0	0.0	0.0	0.0	1.55666251557e-05
K160TG8F.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00872148483279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013818102532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231664440871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71546155733	0.0206317625576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158076912594	0.22866643046	0.0	0.0	0.00387015889455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00493308985855
F160S51B.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039659334308	0.00042498215075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00805766157821	0.0	0.00112195287798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.843912555673	0.0240539897324	8.49964301499e-05	0.00744568728113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073130928501	0.0	0.00103695644783	0.000747968585319	0.0	0.0	0.0	0.0	0.0	0.0	0.00032298643457	0.0	0.0	0.0	0.0	0.0	0.0
F160S93Q.04	0.0	0.0	0.0	0.0	0.0	0.0	1.53064348252e-05	0.0538480377151	0.000183677217902	0.0	0.0	0.0	0.0	0.0	0.0	1.53064348252e-05	0.0397048919366	0.0	0.00171432070042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.494122329027	0.0212453315374	0.000229596522378	0.00209698157105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000244902957203	0.0684350701035	0.0	0.000887773219862	0.3170268781	0.0	0.000137757913427	0.0	0.0	0.0	0.0	9.18386089512e-05	0.0	0.0	0.0	0.0	0.0	0.0
C160SRJ0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.255553424132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00111260310762	0.016573949741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00230193746403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333512372914	0.0305390370228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.348359869557	0.0	0.0	0.00441204680606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314598120084	0.0	0.0	0.0	0.0	0.00448877805486
J160SPM0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.001177758952	0.407297973015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0160340516974	0.00285141641011	0.000661198008141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001177758952	0.0	0.0	0.0	0.000268611690807	0.299626009877	0.00373990123355	0.0	0.000392586317334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00714920346302	0.246068971217	0.0	0.0	0.000661198008141	0.0	0.0	0.0	0.0	0.0	0.0	0.000144637064281	0.0	0.0	0.0	0.0	0.0	0.0127487240945
F160SJSB.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.406537973792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00336762012118	0.0	0.00984923206989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.538946033535	0.00166267436945	0.0	0.000915879949274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000140904607581	0.0380442440468	0.0	0.000281809215161	0.000225447372129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81809215161e-05
K160SJ1K.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22799649731	0.000357417302572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0309702092678	0.0	0.000214450381543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78708651286e-05	0.64906982147	0.0376896545562	0.00180495737799	0.0149936558429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001250960559	0.0359561806387	0.0	0.000411029897957	0.0001250960559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000268062976929
J160SDXN.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0160693476172	0.00108355651872	0.0	0.0	0.0	0.0	0.0	0.0	8.17778504692e-05	0.0181342383415	0.0	0.00161511254677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.870504773782	0.0449982622207	0.00143111238321	0.014474679533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13333878519e-05	0.0278249136221	0.0	0.0031893361683	6.13333878519e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000449778177581	0.0	0.0	0.0	0.0	0.0	2.04444626173e-05
C160SW1W.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.280620214591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.68226165783e-05	0.00272720288853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.697536554762	0.00563365854908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000166449002586	0.0126117128883	0.0	0.0	0.000627384702056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160S202.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126731597532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000659656202708	0.0	6.46721767361e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.817339904026	0.00109942700451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0162585852315	0.0	0.000155213224167	0.0376650757311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.58688706944e-05
J160S7B2.04	0.0	0.0	0.0	0.0	0.0	0.0	0.00120802126117	0.324701902989	0.0	0.0	0.0	0.00108011312764	0.0	0.0	0.0	0.00021318022256	0.0160169407217	0.0	0.00137856543922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.554382274775	0.0127908133536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00288503901198	0.0727939399969	0.0	0.0	0.0111990676918	0.000795872830891	0.0	0.0	0.0	0.0	0.0	8.52720890241e-05	0.0	0.0	0.0	0.0	0.0	0.000468996489632
K160T2LP.04	0.0	0.0	0.0	0.0	0.0	0.0	0.000505726124833	0.262161897615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000146823713661	0.0031648667167	0.0	0.00331169043036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.364856928448	0.00497569251852	0.0	0.00101145224967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023818069105	0.0	0.0	0.33539430324	0.0	0.0	0.0	0.0	0.0	0.0	0.00027733368136	0.0	0.0	0.0	0.0	0.0	0.000375216157134
J160T67W.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.827989443448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000204132219355	0.00605106221658	0.0	0.000160389600922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000218713092166	0.0	0.0	0.0	0.151451525888	0.00994415525713	0.0	1.4580872811e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000845690623041	0.0	0.00282868932534	5.83234912442e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000233293964977
D160RXQ9.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41414977891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56247558632e-05	0.578178465961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00765613037296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160SCLF.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137456290509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46307919648e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85635488449	1.46307919648e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85231678591e-05	0.0	0.0	0.00610104024931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160S1FH.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0478608568735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.56107276431e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.56107276431e-05	0.951759053729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273664365859	0.0	0.0	0.0	1.5203575881e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160S49G.04	0.000261521473819	0.0	0.0	0.0	0.0	0.0	0.0	0.00037775323996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.966815830767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00517231359331	0.0	0.0	0.0273725809264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QLXN.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.253864160249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78689491271e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.697532298126	1.78689491271e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000142951593017	0.000589675321194	0.0	0.0	0.0478351768133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
